filename,start,end,primary_label
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:00,00:00:05,23158;24279;24321;25092;517063;65380
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:05,00:00:10,23158;24279;25092;517063;65380
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:10,00:00:15,23158;24279;25092;517063;65380
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:15,00:00:20,23158;24279;517063;65380;66971
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:20,00:00:25,23158;24279;517063;65380;66971
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:25,00:00:30,23158;24279;25092;517063;65380
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:30,00:00:35,23158;24279;25092;517063;65380
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:35,00:00:40,23158;24279;25092;517063
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:40,00:00:45,23158;24279;25092;517063
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:45,00:00:50,23158;24279;24321;25092;517063
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:50,00:00:55,23158;24279;24321;25092;517063
BC2026_Train_0034_S22_20211222_013000.ogg,00:00:55,00:01:00,23158;24279;24321;25092;517063
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:00,00:00:05,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:05,00:00:10,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:10,00:00:15,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:15,00:00:20,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:20,00:00:25,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:25,00:00:30,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:30,00:00:35,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:35,00:00:40,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:40,00:00:45,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:45,00:00:50,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:50,00:00:55,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:55,00:01:00,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:00,00:00:05,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:05,00:00:10,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:10,00:00:15,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:15,00:00:20,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:20,00:00:25,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:25,00:00:30,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:30,00:00:35,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:35,00:00:40,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:40,00:00:45,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:45,00:00:50,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:50,00:00:55,22961;23158;24279;517063;555146;65380
BC2026_Train_0040_S22_20220101_014500.ogg,00:00:55,00:01:00,22961;23158;24279;517063;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:00,00:00:05,24321;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:05,00:00:10,24279;24321;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:10,00:00:15,24279;24321;517063;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:15,00:00:20,24279;24321;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:20,00:00:25,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:25,00:00:30,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:30,00:00:35,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:35,00:00:40,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:40,00:00:45,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:45,00:00:50,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:50,00:00:55,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:55,00:01:00,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:00,00:00:05,24321;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:05,00:00:10,24279;24321;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:10,00:00:15,24279;24321;517063;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:15,00:00:20,24279;24321;555146;65380
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:20,00:00:25,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:25,00:00:30,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:30,00:00:35,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:35,00:00:40,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:40,00:00:45,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:45,00:00:50,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:50,00:00:55,24279;24321;555146;65380;66971
BC2026_Train_0052_S22_20220210_210000.ogg,00:00:55,00:01:00,24279;24321;555146;65380;66971
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:00,00:00:05,47158son07;bufpar;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:05,00:00:10,47158son07;bufpar;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:10,00:00:15,47158son07;chacha1;chvcon1;orwpar;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:15,00:00:20,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:20,00:00:25,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:25,00:00:30,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:30,00:00:35,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:35,00:00:40,47158son07;chacha1;chvcon1;purjay1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:40,00:00:45,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:45,00:00:50,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:50,00:00:55,47158son07;chacha1;chvcon1;purjay1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:55,00:01:00,47158son07;chacha1;chvcon1;purjay1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:00,00:00:05,47158son07;bufpar;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:05,00:00:10,47158son07;bufpar;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:10,00:00:15,47158son07;chacha1;chvcon1;orwpar;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:15,00:00:20,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:20,00:00:25,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:25,00:00:30,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:30,00:00:35,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:35,00:00:40,47158son07;chacha1;chvcon1;purjay1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:40,00:00:45,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:45,00:00:50,47158son07;chacha1;chvcon1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:50,00:00:55,47158son07;chacha1;chvcon1;purjay1;whtdov
BC2026_Train_0059_S15_20250617_060200.ogg,00:00:55,00:01:00,47158son07;chacha1;chvcon1;purjay1;whtdov
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:00,00:00:05,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:05,00:00:10,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:10,00:00:15,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:15,00:00:20,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:20,00:00:25,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:25,00:00:30,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:30,00:00:35,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:35,00:00:40,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:40,00:00:45,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:45,00:00:50,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:50,00:00:55,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:55,00:01:00,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:00,00:00:05,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:05,00:00:10,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:10,00:00:15,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:15,00:00:20,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:20,00:00:25,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:25,00:00:30,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:30,00:00:35,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:35,00:00:40,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:40,00:00:45,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:45,00:00:50,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:50,00:00:55,23158;24279;24321;555146;65380;66971
BC2026_Train_0042_S22_20220106_210000.ogg,00:00:55,00:01:00,23158;24279;24321;555146;65380;66971
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:00,00:00:05,22967;47144;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:05,00:00:10,22967;47144;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:10,00:00:15,22967;47144;compau;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:15,00:00:20,22967;compau
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:20,00:00:25,22967;compau;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:25,00:00:30,47144;compau;compot1;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:30,00:00:35,22967;24279;47144;compau;compot1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:35,00:00:40,1491113;22967;compau
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:40,00:00:45,1491113;24279;47144;compau;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:45,00:00:50,1491113;22967;24279;517063
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:50,00:00:55,1491113;22967;47144;compau
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:55,00:01:00,1491113;22967;47144;517063;compot1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:00,00:00:05,22967;47144;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:05,00:00:10,22967;47144;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:10,00:00:15,22967;47144;compau;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:15,00:00:20,22967;compau
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:20,00:00:25,22967;compau;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:25,00:00:30,47144;compau;compot1;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:30,00:00:35,22967;24279;47144;compau;compot1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:35,00:00:40,1491113;22967;compau
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:40,00:00:45,1491113;24279;47144;compau;undtin1
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:45,00:00:50,1491113;22967;24279;517063
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:50,00:00:55,1491113;22967;47144;compau
BC2026_Train_0024_S22_20211123_004500.ogg,00:00:55,00:01:00,1491113;22967;47144;517063;compot1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:00,00:00:05,517063;litnig1;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:05,00:00:10,517063;trsowl;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:10,00:00:15,517063;litnig1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:15,00:00:20,517063;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:20,00:00:25,517063
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:25,00:00:30,517063
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:30,00:00:35,517063;trsowl;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:35,00:00:40,517063
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:40,00:00:45,517063;litnig1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:45,00:00:50,litnig1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:50,00:00:55,517063;litnig1;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:55,00:01:00,517063;litnig1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:00,00:00:05,517063;litnig1;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:05,00:00:10,517063;trsowl;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:10,00:00:15,517063;litnig1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:15,00:00:20,517063;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:20,00:00:25,517063
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:25,00:00:30,517063
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:30,00:00:35,517063;trsowl;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:35,00:00:40,517063
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:40,00:00:45,517063;litnig1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:45,00:00:50,litnig1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:50,00:00:55,517063;litnig1;undtin1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:55,00:01:00,517063;litnig1
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:00,00:00:05,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:05,00:00:10,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:10,00:00:15,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:15,00:00:20,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:20,00:00:25,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:25,00:00:30,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:30,00:00:35,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:35,00:00:40,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:40,00:00:45,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:45,00:00:50,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:50,00:00:55,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:55,00:01:00,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:00,00:00:05,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:05,00:00:10,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:10,00:00:15,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:15,00:00:20,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:20,00:00:25,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:25,00:00:30,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:30,00:00:35,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:35,00:00:40,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:40,00:00:45,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:45,00:00:50,22973;517063
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:50,00:00:55,22973
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:55,00:01:00,22973;517063
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:10,00:00:15,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:15,00:00:20,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:20,00:00:25,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:40,00:00:45,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:45,00:00:50,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:10,00:00:15,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:15,00:00:20,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:20,00:00:25,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:40,00:00:45,516975
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:45,00:00:50,516975
BC2026_Train_0009_S09_20250828_000000.ogg,00:00:00,00:00:05,516975
BC2026_Train_0009_S09_20250828_000000.ogg,00:00:25,00:00:30,516975
BC2026_Train_0009_S09_20250828_000000.ogg,00:00:00,00:00:05,516975
BC2026_Train_0009_S09_20250828_000000.ogg,00:00:25,00:00:30,516975
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:00,00:00:05,22967;22973;47144;517063;555146;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:05,00:00:10,22967;22973;47144;517063;555146;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:10,00:00:15,22967;22973;47144;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:15,00:00:20,22967;22973;47144;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:20,00:00:25,22967;22973;47144;74113;compau;litnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:25,00:00:30,22967;22973;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:30,00:00:35,22967;22973;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:35,00:00:40,22967;22973;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:40,00:00:45,22967;22973;555146;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:45,00:00:50,22967;22973;555146;litnig1;nacnig1;strher2
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:50,00:00:55,22967;22973;compau;litnig1;nacnig1;strher2
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:55,00:01:00,22967;22973;517063;74113;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:00,00:00:05,22967;22973;47144;517063;555146;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:05,00:00:10,22967;22973;47144;517063;555146;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:10,00:00:15,22967;22973;47144;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:15,00:00:20,22967;22973;47144;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:20,00:00:25,22967;22973;47144;74113;compau;litnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:25,00:00:30,22967;22973;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:30,00:00:35,22967;22973;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:35,00:00:40,22967;22973;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:40,00:00:45,22967;22973;555146;compau;litnig1;nacnig1
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:45,00:00:50,22967;22973;555146;litnig1;nacnig1;strher2
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:50,00:00:55,22967;22973;compau;litnig1;nacnig1;strher2
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:55,00:01:00,22967;22973;517063;74113;litnig1;nacnig1
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:00,00:00:05,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:05,00:00:10,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:10,00:00:15,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:15,00:00:20,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:20,00:00:25,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:25,00:00:30,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:30,00:00:35,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:35,00:00:40,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:40,00:00:45,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:45,00:00:50,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:50,00:00:55,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:55,00:01:00,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:00,00:00:05,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:05,00:00:10,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:10,00:00:15,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:15,00:00:20,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:20,00:00:25,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:25,00:00:30,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:30,00:00:35,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:35,00:00:40,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:40,00:00:45,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:45,00:00:50,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:50,00:00:55,24321;555146;65380;66971
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:55,00:01:00,24321;555146;65380;66971
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:00,00:00:05,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:05,00:00:10,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:10,00:00:15,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:15,00:00:20,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:20,00:00:25,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:25,00:00:30,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:30,00:00:35,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:35,00:00:40,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:40,00:00:45,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:45,00:00:50,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:50,00:00:55,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:55,00:01:00,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:00,00:00:05,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:05,00:00:10,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:10,00:00:15,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:15,00:00:20,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:20,00:00:25,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:25,00:00:30,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:30,00:00:35,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:35,00:00:40,1491113;517063
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:40,00:00:45,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:45,00:00:50,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:50,00:00:55,1491113
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:55,00:01:00,1491113
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:00,00:00:05,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:05,00:00:10,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:10,00:00:15,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:15,00:00:20,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:20,00:00:25,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:25,00:00:30,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:30,00:00:35,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:35,00:00:40,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:40,00:00:45,23158;24321;25092;65380;66971
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:45,00:00:50,23158;24321;25092;65380;66971
