filename,start,end,primary_label
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:05,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:10,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:15,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:20,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:25,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:30,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:35,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:40,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:45,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:50,,65377
BC2026_Train_6441_S13_20230427_220000.ogg,00:00:55,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:00,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:05,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:10,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:15,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:20,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:25,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:30,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:35,,65377
BC2026_Train_6444_S13_20230428_204500.ogg,00:00:55,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:00,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:05,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:10,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:15,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:20,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:25,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:30,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:35,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:40,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:45,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:50,,65377
BC2026_Train_6445_S13_20230428_211500.ogg,00:00:55,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:00,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:05,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:10,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:20,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:30,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:35,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:40,,65377
BC2026_Train_6446_S13_20230429_020000.ogg,00:00:50,,65377
BC2026_Train_6447_S13_20230430_013000.ogg,00:00:40,,65377
BC2026_Train_6448_S13_20230430_020000.ogg,00:00:05,,65377
BC2026_Train_6448_S13_20230430_020000.ogg,00:00:20,,65377
BC2026_Train_6448_S13_20230430_020000.ogg,00:00:35,,65377
BC2026_Train_6448_S13_20230430_020000.ogg,00:00:50,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:00,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:05,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:10,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:15,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:20,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:25,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:30,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:35,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:40,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:45,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:50,,65377
BC2026_Train_6450_S13_20230430_214500.ogg,00:00:55,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:00,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:05,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:10,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:15,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:20,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:25,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:30,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:40,,65377
BC2026_Train_6451_S13_20230901_011500.ogg,00:00:50,,65377
BC2026_Train_6452_S13_20230901_013000.ogg,00:00:10,,65377
BC2026_Train_6453_S13_20230901_014500.ogg,00:00:35,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:00,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:15,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:20,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:30,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:35,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:45,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:50,,65377
BC2026_Train_6454_S13_20230901_020000.ogg,00:00:55,,65377
BC2026_Train_6457_S13_20230902_014500.ogg,00:00:15,,23158
BC2026_Train_6457_S13_20230902_014500.ogg,00:00:20,,23158
BC2026_Train_6457_S13_20230902_014500.ogg,00:00:55,,65377
BC2026_Train_6458_S13_20230902_021500.ogg,00:00:25,,65377
BC2026_Train_6458_S13_20230902_021500.ogg,00:00:30,,23158
BC2026_Train_6458_S13_20230902_021500.ogg,00:00:35,,23158
BC2026_Train_6464_S13_20230904_011500.ogg,00:00:10,,65377
BC2026_Train_6464_S13_20230904_011500.ogg,00:00:15,,65377
BC2026_Train_6464_S13_20230904_011500.ogg,00:00:20,,65377
BC2026_Train_6464_S13_20230904_011500.ogg,00:00:25,,65377
BC2026_Train_6464_S13_20230904_011500.ogg,00:00:30,,65377
BC2026_Train_6464_S13_20230904_011500.ogg,00:00:45,,65377
BC2026_Train_6465_S13_20230904_013000.ogg,00:00:45,,65377
BC2026_Train_6465_S13_20230904_013000.ogg,00:00:55,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:00,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:05,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:10,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:15,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:20,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:25,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:30,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:35,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:40,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:45,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:50,,65377
BC2026_Train_6467_S13_20230904_224500.ogg,00:00:55,,65377
BC2026_Train_6468_S13_20230905_021500.ogg,00:00:00,,compau
BC2026_Train_6468_S13_20230905_021500.ogg,00:00:05,,compau
BC2026_Train_6468_S13_20230905_021500.ogg,00:00:10,,compau
BC2026_Train_6468_S13_20230905_021500.ogg,00:00:50,,compau
BC2026_Train_6469_S13_20230905_024500.ogg,00:00:05,,compau
BC2026_Train_6469_S13_20230905_024500.ogg,00:00:15,,compau
BC2026_Train_6469_S13_20230905_024500.ogg,00:00:50,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:05,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:10,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:15,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:20,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:25,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:40,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:50,,65377
BC2026_Train_6471_S13_20230905_231500.ogg,00:00:55,,65377
BC2026_Train_6473_S13_20230906_023000.ogg,00:00:05,,compau
BC2026_Train_6473_S13_20230906_023000.ogg,00:00:35,,65377
BC2026_Train_6474_S13_20230906_031500.ogg,00:00:30,,65377
BC2026_Train_6474_S13_20230906_031500.ogg,00:00:35,,65377
BC2026_Train_6474_S13_20230906_031500.ogg,00:00:40,,65377
BC2026_Train_6474_S13_20230906_031500.ogg,00:00:55,,65377
BC2026_Train_6475_S13_20230906_040000.ogg,00:00:00,,65377
BC2026_Train_6475_S13_20230906_040000.ogg,00:00:10,,65377
BC2026_Train_6475_S13_20230906_040000.ogg,00:00:15,,65377
BC2026_Train_6475_S13_20230906_040000.ogg,00:00:20,,65377
BC2026_Train_6475_S13_20230906_040000.ogg,00:00:25,,65377
BC2026_Train_6475_S13_20230906_040000.ogg,00:00:45,,65377
BC2026_Train_6476_S13_20230907_023000.ogg,00:00:05,,65377
BC2026_Train_6476_S13_20230907_023000.ogg,00:00:15,,65377
BC2026_Train_6476_S13_20230907_023000.ogg,00:00:35,,65377
BC2026_Train_6476_S13_20230907_023000.ogg,00:00:40,,65377
BC2026_Train_6476_S13_20230907_023000.ogg,00:00:50,,65377
BC2026_Train_6476_S13_20230907_023000.ogg,00:00:55,,65377
BC2026_Train_6483_S13_20230908_183000.ogg,00:00:45,,23158
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:05,,65377
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:10,,65377
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:15,,65377
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:25,,65377
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:30,,65377
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:40,,65377
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:50,,65377
BC2026_Train_6484_S13_20230908_231500.ogg,00:00:55,,65377
BC2026_Train_6485_S13_20230909_020000.ogg,00:00:00,,65377
BC2026_Train_6485_S13_20230909_020000.ogg,00:00:05,,65377
BC2026_Train_6485_S13_20230909_020000.ogg,00:00:10,,65377
BC2026_Train_6485_S13_20230909_020000.ogg,00:00:15,,65377
BC2026_Train_6485_S13_20230909_020000.ogg,00:00:30,,65377
BC2026_Train_6485_S13_20230909_020000.ogg,00:00:35,,65377
BC2026_Train_6485_S13_20230909_020000.ogg,00:00:50,,65377
BC2026_Train_6488_S13_20230911_191500.ogg,00:00:00,,23158
BC2026_Train_6491_S13_20230912_183000.ogg,00:00:55,,23158
BC2026_Train_6495_S13_20230914_220000.ogg,00:00:45,,65377
BC2026_Train_6498_S13_20230915_183000.ogg,00:00:25,,23158
BC2026_Train_6498_S13_20230915_183000.ogg,00:00:35,,23158
BC2026_Train_6499_S13_20230915_194500.ogg,00:00:05,,65377
BC2026_Train_6499_S13_20230915_194500.ogg,00:00:15,,65377
BC2026_Train_6499_S13_20230915_194500.ogg,00:00:20,,65377
BC2026_Train_6499_S13_20230915_194500.ogg,00:00:30,,65377
BC2026_Train_6499_S13_20230915_194500.ogg,00:00:40,,65377
BC2026_Train_6499_S13_20230915_194500.ogg,00:00:50,,65377
BC2026_Train_6499_S13_20230915_194500.ogg,00:00:55,,65377
BC2026_Train_6502_S13_20230916_034500.ogg,00:00:25,,compau
BC2026_Train_6502_S13_20230916_034500.ogg,00:00:40,,compau
BC2026_Train_6505_S13_20230916_233000.ogg,00:00:35,,23158
BC2026_Train_6505_S13_20230916_233000.ogg,00:00:50,,23158
BC2026_Train_6507_S13_20230917_223000.ogg,00:00:00,,24285
BC2026_Train_6507_S13_20230917_223000.ogg,00:00:15,,65377
BC2026_Train_6507_S13_20230917_223000.ogg,00:00:20,,65377
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:05,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:10,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:15,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:20,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:25,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:30,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:35,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:40,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:45,,23158
BC2026_Train_6509_S13_20230918_181500.ogg,00:00:50,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:00,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:05,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:10,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:15,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:20,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:25,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:30,,23158
BC2026_Train_6511_S13_20230919_193000.ogg,00:00:55,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:00,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:05,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:10,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:15,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:20,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:30,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:35,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:40,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:50,,23158
BC2026_Train_6512_S13_20230919_201500.ogg,00:00:55,,23158
BC2026_Train_6513_S13_20230919_204500.ogg,00:00:10,,23158
BC2026_Train_6513_S13_20230919_204500.ogg,00:00:20,,23158
BC2026_Train_6513_S13_20230919_204500.ogg,00:00:45,,23158
BC2026_Train_6513_S13_20230919_204500.ogg,00:00:50,,23158
BC2026_Train_6513_S13_20230919_204500.ogg,00:00:55,,23158
BC2026_Train_6519_S13_20230922_001500.ogg,00:00:30,,65377
BC2026_Train_6523_S13_20230923_004500.ogg,00:00:40,,65377
BC2026_Train_6524_S13_20230923_201500.ogg,00:00:20,,23158
BC2026_Train_6525_S13_20230924_001500.ogg,00:00:30,,65377
BC2026_Train_6525_S13_20230924_001500.ogg,00:00:35,,65377
BC2026_Train_6525_S13_20230924_001500.ogg,00:00:40,,65377
BC2026_Train_6525_S13_20230924_001500.ogg,00:00:45,,65377
BC2026_Train_6525_S13_20230924_001500.ogg,00:00:50,,65377
BC2026_Train_6525_S13_20230924_001500.ogg,00:00:55,,65377
BC2026_Train_6526_S13_20230924_014500.ogg,00:00:00,,65377
BC2026_Train_6526_S13_20230924_014500.ogg,00:00:05,,65377
BC2026_Train_6526_S13_20230924_014500.ogg,00:00:10,,65377
BC2026_Train_6526_S13_20230924_014500.ogg,00:00:15,,65377
BC2026_Train_6526_S13_20230924_014500.ogg,00:00:30,,65377
BC2026_Train_6526_S13_20230924_014500.ogg,00:00:40,,65377
BC2026_Train_6526_S13_20230924_014500.ogg,00:00:55,,65377
BC2026_Train_6527_S13_20230924_190000.ogg,00:00:50,,23158
BC2026_Train_6527_S13_20230924_190000.ogg,00:00:55,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:00,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:05,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:10,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:15,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:20,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:25,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:30,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:35,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:40,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:45,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:50,,23158
BC2026_Train_6530_S13_20230925_194500.ogg,00:00:55,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:00,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:05,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:10,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:15,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:20,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:25,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:30,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:35,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:40,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:45,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:50,,23158
BC2026_Train_6531_S13_20230925_200000.ogg,00:00:55,,23158
BC2026_Train_6532_S13_20230925_203000.ogg,00:00:20,,23158
BC2026_Train_6532_S13_20230925_203000.ogg,00:00:25,,23158
BC2026_Train_6532_S13_20230925_203000.ogg,00:00:35,,23158
BC2026_Train_6532_S13_20230925_203000.ogg,00:00:40,,23158
BC2026_Train_6532_S13_20230925_203000.ogg,00:00:45,,23158
BC2026_Train_6532_S13_20230925_203000.ogg,00:00:50,,23158
BC2026_Train_6532_S13_20230925_203000.ogg,00:00:55,,23158
BC2026_Train_6534_S13_20230926_034500.ogg,00:00:25,,65377
BC2026_Train_6534_S13_20230926_034500.ogg,00:00:50,,65377
BC2026_Train_6535_S13_20230926_040000.ogg,00:00:20,,65377
BC2026_Train_6536_S13_20230926_200000.ogg,00:00:00,,23158
BC2026_Train_6536_S13_20230926_200000.ogg,00:00:05,,23158
BC2026_Train_6536_S13_20230926_200000.ogg,00:00:10,,23158
BC2026_Train_6536_S13_20230926_200000.ogg,00:00:15,,23158
BC2026_Train_6536_S13_20230926_200000.ogg,00:00:20,,23158
BC2026_Train_6536_S13_20230926_200000.ogg,00:00:35,,23158
BC2026_Train_6536_S13_20230926_200000.ogg,00:00:55,,23158
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:00,,compau
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:05,,compau
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:15,,compau
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:20,,compau
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:30,,compau
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:40,,compau
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:50,,compau
BC2026_Train_6538_S13_20230928_014500.ogg,00:00:55,,compau
BC2026_Train_6539_S13_20230928_033000.ogg,00:00:50,,65377
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:05,,23158
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:10,,23158
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:15,,23158
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:20,,23158
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:25,,23158
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:30,,23158
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:40,,23158
BC2026_Train_6540_S13_20230928_180000.ogg,00:00:55,,23158
BC2026_Train_6541_S13_20230928_230000.ogg,00:00:10,,65377
BC2026_Train_6543_S13_20230929_013000.ogg,00:00:25,,65377
BC2026_Train_6544_S13_20230929_021500.ogg,00:00:00,,65377
BC2026_Train_6544_S13_20230929_021500.ogg,00:00:20,,65377
BC2026_Train_6545_S13_20230929_024500.ogg,00:00:00,,compau
BC2026_Train_6545_S13_20230929_024500.ogg,00:00:15,,compau
BC2026_Train_6545_S13_20230929_024500.ogg,00:00:20,,compau
BC2026_Train_6545_S13_20230929_024500.ogg,00:00:35,,compau
BC2026_Train_6545_S13_20230929_024500.ogg,00:00:45,,compau
BC2026_Train_6546_S13_20230929_034500.ogg,00:00:00,,23158
BC2026_Train_6546_S13_20230929_034500.ogg,00:00:15,,23158
BC2026_Train_6546_S13_20230929_034500.ogg,00:00:45,,23158
BC2026_Train_6547_S13_20230929_210000.ogg,00:00:55,,23158
BC2026_Train_6548_S13_20230929_220000.ogg,00:00:25,,65377
BC2026_Train_6549_S13_20230930_010000.ogg,00:00:30,,compau
BC2026_Train_6549_S13_20230930_010000.ogg,00:00:35,,compau
BC2026_Train_6549_S13_20230930_010000.ogg,00:00:40,,compau
BC2026_Train_6549_S13_20230930_010000.ogg,00:00:45,,compau
BC2026_Train_6549_S13_20230930_010000.ogg,00:00:50,,compau
BC2026_Train_6549_S13_20230930_010000.ogg,00:00:55,,compau
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:05,,65377
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:15,,65377
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:25,,65377
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:35,,65377
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:40,,65377
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:45,,65377
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:50,,65377
BC2026_Train_6551_S13_20230930_033000.ogg,00:00:55,,65377
BC2026_Train_6553_S13_20230930_040000.ogg,00:00:45,,65377
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:00,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:05,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:10,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:15,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:20,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:25,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:30,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:35,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:40,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:45,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:50,,23158
BC2026_Train_6554_S13_20231001_183000.ogg,00:00:55,,23158
BC2026_Train_6555_S13_20231002_003000.ogg,00:00:10,,compau
BC2026_Train_6556_S13_20231002_040000.ogg,00:00:10,,compau
BC2026_Train_6556_S13_20231002_040000.ogg,00:00:20,,compau
BC2026_Train_6556_S13_20231002_040000.ogg,00:00:25,,compau
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:00,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:05,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:10,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:15,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:20,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:25,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:30,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:35,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:40,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:45,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:50,,23158
BC2026_Train_6557_S13_20231002_190000.ogg,00:00:55,,23158
BC2026_Train_6558_S13_20231002_200000.ogg,00:00:55,,23158
BC2026_Train_6559_S13_20231002_203000.ogg,00:00:30,,555146
BC2026_Train_6562_S13_20231003_030000.ogg,00:00:00,,65377
BC2026_Train_6562_S13_20231003_030000.ogg,00:00:10,,65377
BC2026_Train_6562_S13_20231003_030000.ogg,00:00:20,,65377
BC2026_Train_6562_S13_20231003_030000.ogg,00:00:25,,65377
BC2026_Train_6562_S13_20231003_030000.ogg,00:00:40,,65377
BC2026_Train_6562_S13_20231003_030000.ogg,00:00:50,,65377
BC2026_Train_6562_S13_20231003_030000.ogg,00:00:55,,65377
BC2026_Train_6563_S13_20231003_194500.ogg,00:00:00,,23158
BC2026_Train_6563_S13_20231003_194500.ogg,00:00:05,,23158
BC2026_Train_6563_S13_20231003_194500.ogg,00:00:10,,23158
BC2026_Train_6563_S13_20231003_194500.ogg,00:00:25,,23158
BC2026_Train_6564_S13_20231004_023000.ogg,00:00:55,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:00,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:05,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:10,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:15,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:20,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:25,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:30,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:40,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:45,,65377
BC2026_Train_6568_S13_20231005_211500.ogg,00:00:50,,65377
BC2026_Train_6569_S13_20231006_194500.ogg,00:00:05,,compau
BC2026_Train_6569_S13_20231006_194500.ogg,00:00:30,,compau
BC2026_Train_6569_S13_20231006_194500.ogg,00:00:40,,compau
BC2026_Train_6569_S13_20231006_194500.ogg,00:00:45,,compau
BC2026_Train_6570_S13_20231006_204500.ogg,00:00:10,,65377
BC2026_Train_6570_S13_20231006_204500.ogg,00:00:15,,65377
BC2026_Train_6570_S13_20231006_204500.ogg,00:00:25,,65377
BC2026_Train_6570_S13_20231006_204500.ogg,00:00:35,,65377
BC2026_Train_6575_S13_20231007_201500.ogg,00:00:05,,65377
BC2026_Train_6575_S13_20231007_201500.ogg,00:00:25,,65377
BC2026_Train_6575_S13_20231007_201500.ogg,00:00:50,,65377
BC2026_Train_6576_S13_20231007_213000.ogg,00:00:00,,65377
BC2026_Train_6576_S13_20231007_213000.ogg,00:00:40,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:00,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:10,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:15,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:20,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:25,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:30,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:35,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:40,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:45,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:50,,65377
BC2026_Train_6577_S13_20231007_230000.ogg,00:00:55,,65377
BC2026_Train_6579_S13_20231008_011500.ogg,00:00:40,,22973
BC2026_Train_6579_S13_20231008_011500.ogg,00:00:55,,22973
BC2026_Train_6586_S13_20231009_221500.ogg,00:00:15,,24285
BC2026_Train_6586_S13_20231009_221500.ogg,00:00:20,,24285
BC2026_Train_6586_S13_20231009_221500.ogg,00:00:25,,24285
BC2026_Train_6586_S13_20231009_221500.ogg,00:00:30,,24285
BC2026_Train_6586_S13_20231009_221500.ogg,00:00:55,,24285
BC2026_Train_6589_S13_20231010_234500.ogg,00:00:40,,24285
BC2026_Train_6589_S13_20231010_234500.ogg,00:00:45,,24285
BC2026_Train_6590_S13_20231011_014500.ogg,00:00:35,,23158
BC2026_Train_6590_S13_20231011_014500.ogg,00:00:50,,23158
BC2026_Train_6591_S13_20231011_180000.ogg,00:00:00,,23158
BC2026_Train_6591_S13_20231011_180000.ogg,00:00:05,,23158
BC2026_Train_6591_S13_20231011_180000.ogg,00:00:10,,23158
BC2026_Train_6591_S13_20231011_180000.ogg,00:00:20,,23158
